Id,Name,Year,Gender,State,Count
4346946,Madilyn,2013,F,PA,28
4346947,Savanna,2013,F,PA,28
4346948,Skye,2013,F,PA,28
4346949,Aleena,2013,F,PA,27
4346950,Amani,2013,F,PA,27
4346951,Aubrie,2013,F,PA,27
4346952,Blake,2013,F,PA,27
4346953,Courtney,2013,F,PA,27
4346954,Dahlia,2013,F,PA,27
4346955,Emmalyn,2013,F,PA,27
4346956,Harley,2013,F,PA,27
4346957,Heidi,2013,F,PA,27
4346958,June,2013,F,PA,27
4346959,Madeleine,2013,F,PA,27
4346960,Marissa,2013,F,PA,27
4346961,Michaela,2013,F,PA,27
4346962,Anaya,2013,F,PA,26
4346963,Arielle,2013,F,PA,26
4346964,Brenna,2013,F,PA,26
4346965,Caitlin,2013,F,PA,26
4346966,Eve,2013,F,PA,26
4346967,Giana,2013,F,PA,26
4346968,Jayda,2013,F,PA,26
4346969,Madalyn,2013,F,PA,26
4346970,Maddison,2013,F,PA,26
4346971,Mariam,2013,F,PA,26
4346972,Marie,2013,F,PA,26
4346973,Paris,2013,F,PA,26
4346974,Stephanie,2013,F,PA,26
4346975,Anne,2013,F,PA,25
4346976,Audrina,2013,F,PA,25
4346977,Bria,2013,F,PA,25
4346978,Bristol,2013,F,PA,25
4346979,Camille,2013,F,PA,25
4346980,Fatima,2013,F,PA,25
4346981,Felicity,2013,F,PA,25
4346982,Gracelyn,2013,F,PA,25
4346983,Janelle,2013,F,PA,25
4346984,Kali,2013,F,PA,25
4346985,Kiley,2013,F,PA,25
4346986,Leanna,2013,F,PA,25
4346987,Lucille,2013,F,PA,25
4346988,Macy,2013,F,PA,25
4346989,Miley,2013,F,PA,25
4346990,Samiyah,2013,F,PA,25
4346991,Susan,2013,F,PA,25
4346992,Addisyn,2013,F,PA,24
4346993,Alessandra,2013,F,PA,24
4346994,Allyson,2013,F,PA,24
4346995,Daniela,2013,F,PA,24
4346996,Everly,2013,F,PA,24
4346997,Journey,2013,F,PA,24
4346998,Luciana,2013,F,PA,24
4346999,Malaysia,2013,F,PA,24
4347000,Melina,2013,F,PA,24
4347001,Melissa,2013,F,PA,24
4347002,Ryan,2013,F,PA,24
4347003,Tatum,2013,F,PA,24
4347004,Ada,2013,F,PA,23
4347005,Annabel,2013,F,PA,23
4347006,Camilla,2013,F,PA,23
4347007,Eloise,2013,F,PA,23
4347008,Jaylah,2013,F,PA,23
4347009,Kathleen,2013,F,PA,23
4347010,Kiera,2013,F,PA,23
4347011,Lilianna,2013,F,PA,23
4347012,Lorelei,2013,F,PA,23
4347013,Malinda,2013,F,PA,23
4347014,Nancy,2013,F,PA,23
4347015,Tegan,2013,F,PA,23
4347016,Amina,2013,F,PA,22
4347017,Averie,2013,F,PA,22
4347018,Braelyn,2013,F,PA,22
4347019,Caitlyn,2013,F,PA,22
4347020,Demi,2013,F,PA,22
4347021,Erica,2013,F,PA,22
4347022,Greta,2013,F,PA,22
4347023,Helena,2013,F,PA,22
4347024,Jemma,2013,F,PA,22
4347025,Kassidy,2013,F,PA,22
4347026,Kaylie,2013,F,PA,22
4347027,Marilyn,2013,F,PA,22
4347028,Mckinley,2013,F,PA,22
4347029,Nahla,2013,F,PA,22
4347030,Natasha,2013,F,PA,22
4347031,Nova,2013,F,PA,22
4347032,Simone,2013,F,PA,22
4347033,Vienna,2013,F,PA,22
4347034,Alayah,2013,F,PA,21
4347035,Angelica,2013,F,PA,21
4347036,Casey,2013,F,PA,21
4347037,Clare,2013,F,PA,21
4347038,Daniella,2013,F,PA,21
4347039,Dylan,2013,F,PA,21
4347040,Elisabeth,2013,F,PA,21
4347041,Giada,2013,F,PA,21
4347042,Jaylynn,2013,F,PA,21
4347043,Johanna,2013,F,PA,21
4347044,Justice,2013,F,PA,21
4347045,Liberty,2013,F,PA,21
4347046,Lilyanna,2013,F,PA,21
4347047,Maura,2013,F,PA,21
4347048,Presley,2013,F,PA,21
4347049,Rayna,2013,F,PA,21
4347050,Rosemary,2013,F,PA,21
4347051,Sasha,2013,F,PA,21
4347052,Teresa,2013,F,PA,21
4347053,Adelina,2013,F,PA,20
4347054,Alaya,2013,F,PA,20
4347055,Amara,2013,F,PA,20
4347056,Annika,2013,F,PA,20
4347057,Beatrice,2013,F,PA,20
4347058,Carolyn,2013,F,PA,20
4347059,Corinne,2013,F,PA,20
4347060,Danika,2013,F,PA,20
4347061,Elianna,2013,F,PA,20
4347062,Elyse,2013,F,PA,20
4347063,Gloria,2013,F,PA,20
4347064,Jacqueline,2013,F,PA,20
4347065,Kelly,2013,F,PA,20
4347066,Kenley,2013,F,PA,20
4347067,Kylah,2013,F,PA,20
4347068,Lindsey,2013,F,PA,20
4347069,Livia,2013,F,PA,20
4347070,Mollie,2013,F,PA,20
4347071,Raven,2013,F,PA,20
4347072,Tori,2013,F,PA,20
4347073,Viviana,2013,F,PA,20
4347074,Amari,2013,F,PA,19
4347075,Bailee,2013,F,PA,19
4347076,Carmella,2013,F,PA,19
4347077,Cataleya,2013,F,PA,19
4347078,Ciara,2013,F,PA,19
4347079,Claudia,2013,F,PA,19
4347080,Danica,2013,F,PA,19
4347081,Diana,2013,F,PA,19
4347082,Ellen,2013,F,PA,19
4347083,Farrah,2013,F,PA,19
4347084,Journee,2013,F,PA,19
4347085,Kailyn,2013,F,PA,19
4347086,Kallie,2013,F,PA,19
4347087,Kendyl,2013,F,PA,19
4347088,Laylah,2013,F,PA,19
4347089,Liana,2013,F,PA,19
4347090,Maliyah,2013,F,PA,19
4347091,Marlee,2013,F,PA,19
4347092,Mckayla,2013,F,PA,19
4347093,Monica,2013,F,PA,19
4347094,Priscilla,2013,F,PA,19
4347095,Selah,2013,F,PA,19
4347096,Shayla,2013,F,PA,19
4347097,Tenley,2013,F,PA,19
4347098,Tiffany,2013,F,PA,19
4347099,Zara,2013,F,PA,19
4347100,Ally,2013,F,PA,18
4347101,Anabelle,2013,F,PA,18
4347102,Anika,2013,F,PA,18
4347103,Barbie,2013,F,PA,18
4347104,Briana,2013,F,PA,18
4347105,Dorothy,2013,F,PA,18
4347106,Ember,2013,F,PA,18
4347107,Giselle,2013,F,PA,18
4347108,Janessa,2013,F,PA,18
4347109,Jaycee,2013,F,PA,18
4347110,Karina,2013,F,PA,18
4347111,Lilian,2013,F,PA,18
4347112,Lillianna,2013,F,PA,18
4347113,Malaya,2013,F,PA,18
4347114,Maleah,2013,F,PA,18
4347115,Phoenix,2013,F,PA,18
4347116,Taryn,2013,F,PA,18
4347117,Alicia,2013,F,PA,17
4347118,Armani,2013,F,PA,17
4347119,Braelynn,2013,F,PA,17
4347120,Breanna,2013,F,PA,17
4347121,Diamond,2013,F,PA,17
4347122,Ellianna,2013,F,PA,17
4347123,Elsa,2013,F,PA,17
4347124,Emilie,2013,F,PA,17
4347125,Hailee,2013,F,PA,17
4347126,Jaelynn,2013,F,PA,17
4347127,Jennah,2013,F,PA,17
4347128,Joelle,2013,F,PA,17
4347129,Juniper,2013,F,PA,17
4347130,Karen,2013,F,PA,17
4347131,Kaylynn,2013,F,PA,17
4347132,Leslie,2013,F,PA,17
4347133,Lexie,2013,F,PA,17
4347134,Madisyn,2013,F,PA,17
4347135,Meredith,2013,F,PA,17
4347136,Milana,2013,F,PA,17
4347137,Milani,2013,F,PA,17
4347138,Miya,2013,F,PA,17
4347139,Rosa,2013,F,PA,17
4347140,Sanaa,2013,F,PA,17
4347141,Sanai,2013,F,PA,17
4347142,Adrienne,2013,F,PA,16
4347143,Aleigha,2013,F,PA,16
4347144,Alianna,2013,F,PA,16
4347145,Amya,2013,F,PA,16
4347146,Aniya,2013,F,PA,16
4347147,Aryana,2013,F,PA,16
4347148,Ayanna,2013,F,PA,16
4347149,Brittany,2013,F,PA,16
4347150,Devyn,2013,F,PA,16
4347151,Emilee,2013,F,PA,16
4347152,Erika,2013,F,PA,16
4347153,Fannie,2013,F,PA,16
4347154,Hadassah,2013,F,PA,16
4347155,Helen,2013,F,PA,16
4347156,Jamie,2013,F,PA,16
4347157,Janiya,2013,F,PA,16
4347158,Jayden,2013,F,PA,16
4347159,Katrina,2013,F,PA,16
4347160,Kierra,2013,F,PA,16
4347161,Lainey,2013,F,PA,16
4347162,Lisa,2013,F,PA,16
4347163,Lylah,2013,F,PA,16
4347164,Madalynn,2013,F,PA,16
4347165,Millie,2013,F,PA,16
4347166,Siena,2013,F,PA,16
4347167,Skyla,2013,F,PA,16
4347168,Tatiana,2013,F,PA,16
4347169,Veda,2013,F,PA,16
4347170,Willa,2013,F,PA,16
4347171,Alondra,2013,F,PA,15
4347172,Amiya,2013,F,PA,15
4347173,Arden,2013,F,PA,15
4347174,Avianna,2013,F,PA,15
4347175,Carley,2013,F,PA,15
4347176,Carmen,2013,F,PA,15
4347177,Catalina,2013,F,PA,15
4347178,Charleigh,2013,F,PA,15
4347179,Colette,2013,F,PA,15
4347180,Dallas,2013,F,PA,15
4347181,Elin,2013,F,PA,15
4347182,Estella,2013,F,PA,15
4347183,Everleigh,2013,F,PA,15
4347184,Heather,2013,F,PA,15
4347185,Jaliyah,2013,F,PA,15
4347186,Kadence,2013,F,PA,15
4347187,Kailey,2013,F,PA,15
4347188,Kaliyah,2013,F,PA,15
4347189,Karla,2013,F,PA,15
4347190,Katalina,2013,F,PA,15
4347191,Kennedi,2013,F,PA,15
4347192,Kora,2013,F,PA,15
4347193,Lea,2013,F,PA,15
4347194,Leia,2013,F,PA,15
4347195,Lindsay,2013,F,PA,15
4347196,Madyson,2013,F,PA,15
4347197,Malayah,2013,F,PA,15
4347198,Mercy,2013,F,PA,15
4347199,Milania,2013,F,PA,15
4347200,Neriah,2013,F,PA,15
4347201,Nia,2013,F,PA,15
4347202,Rory,2013,F,PA,15
4347203,Rylan,2013,F,PA,15
4347204,Rylynn,2013,F,PA,15
4347205,Samara,2013,F,PA,15
4347206,Sarai,2013,F,PA,15
4347207,Sawyer,2013,F,PA,15
4347208,Vada,2013,F,PA,15
4347209,Valeria,2013,F,PA,15
4347210,Zariah,2013,F,PA,15
4347211,Aisha,2013,F,PA,14
4347212,Amora,2013,F,PA,14
4347213,Aryanna,2013,F,PA,14
4347214,Avalyn,2013,F,PA,14
4347215,Avalynn,2013,F,PA,14
4347216,Bryanna,2013,F,PA,14
4347217,Brylee,2013,F,PA,14
4347218,Caylee,2013,F,PA,14
4347219,Celeste,2013,F,PA,14
4347220,Charley,2013,F,PA,14
4347221,Daphne,2013,F,PA,14
4347222,Emelia,2013,F,PA,14
4347223,Emmalee,2013,F,PA,14
4347224,Emmalynn,2013,F,PA,14
4347225,Evie,2013,F,PA,14
4347226,Harlee,2013,F,PA,14
4347227,Jael,2013,F,PA,14
4347228,Jazlyn,2013,F,PA,14
4347229,Jazlynn,2013,F,PA,14
4347230,Jazmine,2013,F,PA,14
4347231,Jordynn,2013,F,PA,14
4347232,Julianne,2013,F,PA,14
4347233,Karis,2013,F,PA,14
4347234,Karlee,2013,F,PA,14
4347235,Kirsten,2013,F,PA,14
4347236,Lailah,2013,F,PA,14
4347237,Laurel,2013,F,PA,14
4347238,Leighton,2013,F,PA,14
4347239,Lillie,2013,F,PA,14
4347240,Mariana,2013,F,PA,14
4347241,Matilda,2013,F,PA,14
4347242,Mina,2013,F,PA,14
4347243,Mira,2013,F,PA,14
4347244,Miracle,2013,F,PA,14
4347245,Monroe,2013,F,PA,14
4347246,Regan,2013,F,PA,14
4347247,Saniya,2013,F,PA,14
4347248,Shannon,2013,F,PA,14
4347249,Sharon,2013,F,PA,14
4347250,Virginia,2013,F,PA,14
4347251,Alani,2013,F,PA,13
4347252,Alena,2013,F,PA,13
4347253,Amirah,2013,F,PA,13
4347254,Anneliese,2013,F,PA,13
4347255,Ariah,2013,F,PA,13
4347256,Aspen,2013,F,PA,13
4347257,Aubrianna,2013,F,PA,13
4347258,Aubriella,2013,F,PA,13
4347259,Aubrielle,2013,F,PA,13
4347260,Avah,2013,F,PA,13
4347261,Averi,2013,F,PA,13
4347262,Braylee,2013,F,PA,13
4347263,Celia,2013,F,PA,13
4347264,Deborah,2013,F,PA,13
4347265,Elliot,2013,F,PA,13
4347266,Evelynn,2013,F,PA,13
4347267,Frances,2013,F,PA,13
4347268,Giovanna,2013,F,PA,13
4347269,Gracelynn,2013,F,PA,13
4347270,Haven,2013,F,PA,13
4347271,Jaelyn,2013,F,PA,13
4347272,Jolene,2013,F,PA,13
4347273,Joy,2013,F,PA,13
4347274,Kaia,2013,F,PA,13
4347275,Kaitlin,2013,F,PA,13
4347276,Lennon,2013,F,PA,13
4347277,Leyla,2013,F,PA,13
4347278,Lori,2013,F,PA,13
4347279,Madilynn,2013,F,PA,13
4347280,Margot,2013,F,PA,13
4347281,Marianna,2013,F,PA,13
4347282,Maryam,2013,F,PA,13
4347283,Meadow,2013,F,PA,13
4347284,Mikaela,2013,F,PA,13
4347285,Myah,2013,F,PA,13
4347286,Natalee,2013,F,PA,13
4347287,Paityn,2013,F,PA,13
4347288,Peighton,2013,F,PA,13
4347289,Remi,2013,F,PA,13
4347290,River,2013,F,PA,13
4347291,Tabitha,2013,F,PA,13
4347292,Theresa,2013,F,PA,13
4347293,Tiana,2013,F,PA,13
4347294,Whitney,2013,F,PA,13
4347295,Winter,2013,F,PA,13
4347296,Zaniyah,2013,F,PA,13
4347297,Adalee,2013,F,PA,12
4347298,Adele,2013,F,PA,12
4347299,Ali,2013,F,PA,12
4347300,Aliana,2013,F,PA,12
4347301,Aliya,2013,F,PA,12
4347302,April,2013,F,PA,12
4347303,Ari,2013,F,PA,12
4347304,Aya,2013,F,PA,12
4347305,Azalea,2013,F,PA,12
4347306,Blair,2013,F,PA,12
4347307,Charity,2013,F,PA,12
4347308,Crystal,2013,F,PA,12
4347309,Edith,2013,F,PA,12
4347310,Elayna,2013,F,PA,12
4347311,Emmy,2013,F,PA,12
4347312,Gretchen,2013,F,PA,12
4347313,Haleigh,2013,F,PA,12
4347314,Halle,2013,F,PA,12
4347315,Hana,2013,F,PA,12
4347316,India,2013,F,PA,12
4347317,Jurnee,2013,F,PA,12
4347318,Kaylani,2013,F,PA,12
4347319,Kiana,2013,F,PA,12
4347320,Lavina,2013,F,PA,12
4347321,Leena,2013,F,PA,12
4347322,Leona,2013,F,PA,12
4347323,Lilia,2013,F,PA,12
4347324,Mabel,2013,F,PA,12
4347325,Mae,2013,F,PA,12
4347326,Mara,2013,F,PA,12
4347327,Marina,2013,F,PA,12
4347328,Mattie,2013,F,PA,12
4347329,Meghan,2013,F,PA,12
4347330,Miyah,2013,F,PA,12
4347331,Nola,2013,F,PA,12
4347332,Raina,2013,F,PA,12
4347333,Regina,2013,F,PA,12
4347334,Saanvi,2013,F,PA,12
4347335,Salma,2013,F,PA,12
4347336,Sarina,2013,F,PA,12
4347337,Seraphina,2013,F,PA,12
4347338,Sky,2013,F,PA,12
4347339,Susanna,2013,F,PA,12
4347340,Susie,2013,F,PA,12
4347341,Wynter,2013,F,PA,12
4347342,Zariyah,2013,F,PA,12
4347343,Addilyn,2013,F,PA,11
4347344,Akira,2013,F,PA,11
4347345,Alannah,2013,F,PA,11
4347346,Aleeah,2013,F,PA,11
4347347,Amyah,2013,F,PA,11
4347348,Ananya,2013,F,PA,11
4347349,Annelise,2013,F,PA,11
4347350,Aubri,2013,F,PA,11
4347351,Aviana,2013,F,PA,11
4347352,Ayana,2013,F,PA,11
4347353,Brynley,2013,F,PA,11
4347354,Carina,2013,F,PA,11
4347355,Cassie,2013,F,PA,11
4347356,Cheyanne,2013,F,PA,11
4347357,Coraline,2013,F,PA,11
4347358,Cordelia,2013,F,PA,11
4347359,Deanna,2013,F,PA,11
4347360,Delanie,2013,F,PA,11
4347361,Desiree,2013,F,PA,11
4347362,Drew,2013,F,PA,11
4347363,Eileen,2013,F,PA,11
4347364,Evalyn,2013,F,PA,11
4347365,Freya,2013,F,PA,11
4347366,Hallie,2013,F,PA,11
4347367,Hayleigh,2013,F,PA,11
4347368,Isis,2013,F,PA,11
4347369,Jailynn,2013,F,PA,11
4347370,Janae,2013,F,PA,11
4347371,Jenny,2013,F,PA,11
4347372,Jolie,2013,F,PA,11
4347373,Katarina,2013,F,PA,11
4347374,Kaya,2013,F,PA,11
4347375,Kendal,2013,F,PA,11
4347376,Kenzi,2013,F,PA,11
4347377,Khadijah,2013,F,PA,11
4347378,Kinsey,2013,F,PA,11
4347379,Kori,2013,F,PA,11
4347380,Laina,2013,F,PA,11
4347381,Libby,2013,F,PA,11
4347382,Mackenna,2013,F,PA,11
4347383,Marisa,2013,F,PA,11
4347384,Mariyah,2013,F,PA,11
4347385,Maryann,2013,F,PA,11
4347386,Nayeli,2013,F,PA,11
4347387,Noor,2013,F,PA,11
4347388,Nyasia,2013,F,PA,11
4347389,Ophelia,2013,F,PA,11
4347390,Pearl,2013,F,PA,11
4347391,Rayne,2013,F,PA,11
4347392,Samiya,2013,F,PA,11
4347393,Shania,2013,F,PA,11
4347394,Shreya,2013,F,PA,11
4347395,Thalia,2013,F,PA,11
4347396,Verna,2013,F,PA,11
4347397,Ximena,2013,F,PA,11
4347398,Zaria,2013,F,PA,11
4347399,Zoya,2013,F,PA,11
4347400,Aanya,2013,F,PA,10
4347401,Abbie,2013,F,PA,10
4347402,Abbigail,2013,F,PA,10
4347403,Abigayle,2013,F,PA,10
4347404,Adalia,2013,F,PA,10
4347405,Alisha,2013,F,PA,10
4347406,Alyson,2013,F,PA,10
4347407,Ameerah,2013,F,PA,10
4347408,Angelique,2013,F,PA,10
4347409,Annaliese,2013,F,PA,10
4347410,Ansley,2013,F,PA,10
4347411,Asia,2013,F,PA,10
4347412,Aubriana,2013,F,PA,10
4347413,Audriana,2013,F,PA,10
4347414,Aurelia,2013,F,PA,10
4347415,Bayleigh,2013,F,PA,10
4347416,Cailyn,2013,F,PA,10
4347417,Caleigh,2013,F,PA,10
4347418,Carissa,2013,F,PA,10
4347419,Carlee,2013,F,PA,10
4347420,Carter,2013,F,PA,10
4347421,Colbie,2013,F,PA,10
4347422,Devon,2013,F,PA,10
4347423,Emalee,2013,F,PA,10
4347424,Faye,2013,F,PA,10
4347425,Gracyn,2013,F,PA,10
4347426,Harlow,2013,F,PA,10
4347427,Hunter,2013,F,PA,10
4347428,Izzabella,2013,F,PA,10
4347429,Jacey,2013,F,PA,10
4347430,Jocelynn,2013,F,PA,10
4347431,Joselyn,2013,F,PA,10
4347432,Kaelynn,2013,F,PA,10
4347433,Kaley,2013,F,PA,10
4347434,Kamila,2013,F,PA,10
4347435,Karma,2013,F,PA,10
4347436,Karter,2013,F,PA,10
4347437,Katelynn,2013,F,PA,10
4347438,Kiersten,2013,F,PA,10
4347439,Kiya,2013,F,PA,10
4347440,Korie,2013,F,PA,10
4347441,Kristen,2013,F,PA,10
4347442,Kristina,2013,F,PA,10
4347443,Lauryn,2013,F,PA,10
4347444,Lina,2013,F,PA,10
4347445,Luz,2013,F,PA,10
4347446,Maia,2013,F,PA,10
4347447,Maliah,2013,F,PA,10
4347448,Malina,2013,F,PA,10
4347449,Maren,2013,F,PA,10
4347450,Marleigh,2013,F,PA,10
4347451,Milena,2013,F,PA,10
4347452,Mylee,2013,F,PA,10
4347453,Nailah,2013,F,PA,10
4347454,Natalya,2013,F,PA,10
4347455,Patricia,2013,F,PA,10
4347456,Priya,2013,F,PA,10
4347457,Rachael,2013,F,PA,10
4347458,Renee,2013,F,PA,10
4347459,Rhea,2013,F,PA,10
4347460,Ryann,2013,F,PA,10
4347461,Samira,2013,F,PA,10
4347462,Scarlette,2013,F,PA,10
4347463,Shea,2013,F,PA,10
4347464,Shyla,2013,F,PA,10
4347465,Suhaylah,2013,F,PA,10
4347466,Sumayyah,2013,F,PA,10
4347467,Sylvie,2013,F,PA,10
4347468,Tess,2013,F,PA,10
4347469,Viola,2013,F,PA,10
4347470,Wren,2013,F,PA,10
4347471,Zahra,2013,F,PA,10
4347472,Zainab,2013,F,PA,10
4347473,Zayla,2013,F,PA,10
4347474,Aarna,2013,F,PA,9
4347475,Abrielle,2013,F,PA,9
4347476,Aiyana,2013,F,PA,9
4347477,Alessa,2013,F,PA,9
4347478,Alex,2013,F,PA,9
4347479,Alyvia,2013,F,PA,9
4347480,Amalia,2013,F,PA,9
4347481,Amia,2013,F,PA,9
4347482,Aminah,2013,F,PA,9
4347483,Analise,2013,F,PA,9
4347484,Aylin,2013,F,PA,9
4347485,Blakely,2013,F,PA,9
4347486,Cambree,2013,F,PA,9
4347487,Cambria,2013,F,PA,9
4347488,Carla,2013,F,PA,9
4347489,Caydence,2013,F,PA,9
4347490,Cynthia,2013,F,PA,9
4347491,Dana,2013,F,PA,9
4347492,Dani,2013,F,PA,9
4347493,Egypt,2013,F,PA,9
4347494,Esme,2013,F,PA,9
4347495,Guadalupe,2013,F,PA,9
4347496,Gwen,2013,F,PA,9
4347497,Irene,2013,F,PA,9
4347498,Isadora,2013,F,PA,9
4347499,Ivory,2013,F,PA,9
4347500,Izabelle,2013,F,PA,9
4347501,Jayleen,2013,F,PA,9
4347502,Jazmin,2013,F,PA,9
4347503,Judy,2013,F,PA,9
4347504,Kaiya,2013,F,PA,9
4347505,Kasey,2013,F,PA,9
4347506,Kayley,2013,F,PA,9
4347507,Kaylyn,2013,F,PA,9
4347508,Kensley,2013,F,PA,9
4347509,Kimora,2013,F,PA,9
4347510,Krystal,2013,F,PA,9
4347511,Laney,2013,F,PA,9
4347512,Laniyah,2013,F,PA,9
4347513,Lara,2013,F,PA,9
4347514,Leilah,2013,F,PA,9
4347515,Lillyana,2013,F,PA,9
4347516,Loralei,2013,F,PA,9
4347517,Macey,2013,F,PA,9
4347518,Mahogany,2013,F,PA,9
4347519,Maisie,2013,F,PA,9
4347520,Maiya,2013,F,PA,9
4347521,Makaylah,2013,F,PA,9
4347522,Marian,2013,F,PA,9
4347523,Maxine,2013,F,PA,9
4347524,Miah,2013,F,PA,9
4347525,Mylah,2013,F,PA,9
4347526,Noel,2013,F,PA,9
4347527,Patience,2013,F,PA,9
4347528,Princess,2013,F,PA,9
4347529,Prisha,2013,F,PA,9
4347530,Raya,2013,F,PA,9
4347531,Remy,2013,F,PA,9
4347532,Rhiannon,2013,F,PA,9
4347533,Rihanna,2013,F,PA,9
4347534,Rilee,2013,F,PA,9
4347535,Rilynn,2013,F,PA,9
4347536,Rita,2013,F,PA,9
4347537,Rosalyn,2013,F,PA,9
4347538,Samirah,2013,F,PA,9
4347539,Sandra,2013,F,PA,9
4347540,Sariah,2013,F,PA,9
4347541,Saylor,2013,F,PA,9
4347542,Selina,2013,F,PA,9
4347543,Sherlyn,2013,F,PA,9
4347544,Sonya,2013,F,PA,9
4347545,Suzanne,2013,F,PA,9
4347546,Tara,2013,F,PA,9
4347547,Treasure,2013,F,PA,9
4347548,Zion,2013,F,PA,9
4347549,Abagail,2013,F,PA,8
4347550,Abriella,2013,F,PA,8
4347551,Adela,2013,F,PA,8
4347552,Adley,2013,F,PA,8
4347553,Alessia,2013,F,PA,8
4347554,Ann,2013,F,PA,8
4347555,Annabell,2013,F,PA,8
4347556,Annalee,2013,F,PA,8
4347557,Antonia,2013,F,PA,8
4347558,Ariane,2013,F,PA,8
4347559,Ashlee,2013,F,PA,8
4347560,Audra,2013,F,PA,8
4347561,Audrianna,2013,F,PA,8
4347562,Aziyah,2013,F,PA,8
4347563,Beverly,2013,F,PA,8
4347564,Calla,2013,F,PA,8
4347565,Calleigh,2013,F,PA,8
4347566,Cambrie,2013,F,PA,8
4347567,Capri,2013,F,PA,8
4347568,Carsyn,2013,F,PA,8
4347569,Celine,2013,F,PA,8
4347570,Chanel,2013,F,PA,8
4347571,Christine,2013,F,PA,8
4347572,Cienna,2013,F,PA,8
4347573,Claira,2013,F,PA,8
4347574,Clarissa,2013,F,PA,8
4347575,Clover,2013,F,PA,8
4347576,Danae,2013,F,PA,8
4347577,Donna,2013,F,PA,8
4347578,Elaine,2013,F,PA,8
4347579,Elisha,2013,F,PA,8
4347580,Emersyn,2013,F,PA,8
4347581,Esmeralda,2013,F,PA,8
4347582,Estelle,2013,F,PA,8
4347583,Ezra,2013,F,PA,8
4347584,Fallon,2013,F,PA,8
4347585,Farah,2013,F,PA,8
4347586,Gwenyth,2013,F,PA,8
4347587,Honesty,2013,F,PA,8
4347588,Itzel,2013,F,PA,8
4347589,Jaclyn,2013,F,PA,8
4347590,Janiah,2013,F,PA,8
4347591,Jannah,2013,F,PA,8
4347592,Jaylyn,2013,F,PA,8
4347593,Jenesis,2013,F,PA,8
4347594,Joslyn,2013,F,PA,8
4347595,Justine,2013,F,PA,8
4347596,Kacey,2013,F,PA,8
4347597,Kaidence,2013,F,PA,8
4347598,Kairi,2013,F,PA,8
4347599,Kamiyah,2013,F,PA,8
4347600,Kataleya,2013,F,PA,8
4347601,Katerina,2013,F,PA,8
4347602,Kianna,2013,F,PA,8
4347603,Krista,2013,F,PA,8
4347604,Lilyann,2013,F,PA,8
4347605,Love,2013,F,PA,8
4347606,Lucinda,2013,F,PA,8
4347607,Magdalena,2013,F,PA,8
4347608,Malak,2013,F,PA,8
4347609,Marlena,2013,F,PA,8
4347610,Myra,2013,F,PA,8
4347611,Nathalie,2013,F,PA,8
4347612,Neveah,2013,F,PA,8
4347613,Nikita,2013,F,PA,8
4347614,Paislee,2013,F,PA,8
4347615,Pyper,2013,F,PA,8
4347616,Reilly,2013,F,PA,8
4347617,Reina,2013,F,PA,8
4347618,Riya,2013,F,PA,8
4347619,Rosalynn,2013,F,PA,8
4347620,Roslyn,2013,F,PA,8
4347621,Roxanne,2013,F,PA,8
4347622,Ruthie,2013,F,PA,8
4347623,Sariyah,2013,F,PA,8
4347624,Shaina,2013,F,PA,8
4347625,Shayna,2013,F,PA,8
4347626,Shiloh,2013,F,PA,8
4347627,Siani,2013,F,PA,8
4347628,Suri,2013,F,PA,8
4347629,Suzanna,2013,F,PA,8
4347630,Sydnee,2013,F,PA,8
4347631,Symone,2013,F,PA,8
4347632,Taliyah,2013,F,PA,8
4347633,Talya,2013,F,PA,8
4347634,Tamia,2013,F,PA,8
4347635,Thea,2013,F,PA,8
4347636,Toni,2013,F,PA,8
4347637,Wendy,2013,F,PA,8
4347638,Winifred,2013,F,PA,8
4347639,Abigale,2013,F,PA,7
4347640,Adyson,2013,F,PA,7
4347641,Aiva,2013,F,PA,7
4347642,Alanah,2013,F,PA,7
4347643,Alejandra,2013,F,PA,7
4347644,Alia,2013,F,PA,7
4347645,Alisa,2013,F,PA,7
4347646,Alissa,2013,F,PA,7
4347647,Aliza,2013,F,PA,7
4347648,Allure,2013,F,PA,7
4347649,Althea,2013,F,PA,7
4347650,Amayah,2013,F,PA,7
4347651,Aminata,2013,F,PA,7
4347652,Angie,2013,F,PA,7
4347653,Anjali,2013,F,PA,7
4347654,Annalisa,2013,F,PA,7
4347655,Anyla,2013,F,PA,7
4347656,Arie,2013,F,PA,7
4347657,Ariela,2013,F,PA,7
4347658,Ariya,2013,F,PA,7
4347659,Ariyanna,2013,F,PA,7
4347660,Asmaa,2013,F,PA,7
4347661,Austyn,2013,F,PA,7
4347662,Avelyn,2013,F,PA,7
4347663,Ayva,2013,F,PA,7
4347664,Azura,2013,F,PA,7
4347665,Beatrix,2013,F,PA,7
4347666,Blaire,2013,F,PA,7
4347667,Brynleigh,2013,F,PA,7
4347668,Brynna,2013,F,PA,7
4347669,Calista,2013,F,PA,7
4347670,Carmela,2013,F,PA,7
4347671,Carolina,2013,F,PA,7
4347672,Charli,2013,F,PA,7
4347673,Chelsie,2013,F,PA,7
4347674,Cherish,2013,F,PA,7
4347675,Ciana,2013,F,PA,7
4347676,Delainey,2013,F,PA,7
4347677,Devin,2013,F,PA,7
4347678,Dianna,2013,F,PA,7
4347679,Elliott,2013,F,PA,7
4347680,Emmaline,2013,F,PA,7
